entity_type,id,created_at,updated_at,unit_name,unit_type,district,parent_unit_id,locality_name,police_station,state,address_text,latitude,longitude,repeat_cluster_id,court_name,court_level,act_name,act_code,jurisdiction,short_name,section_code,section_text,severity_band,act_id,head_code,head_name,category_group,sub_head_code,sub_head_name,head_id,fir_number,case_number,case_stage,offence_category,reported_at,incident_at,risk_band,full_name,rank,badge_number,station_name,unit_id,supervisor_rank,aliases,role,age,gender,phone_number,vehicle_registration_number,shared_phone_cluster_id,shared_vehicle_cluster_id,shared_address_cluster_id,assigned_case_ids,case_id,dependency_type,status,requested_at,due_at,resolved_at,assigned_to_officer_id,days_stale,notes,evidence_type,description,collected_at,collected_by_officer_id,chain_of_custody_status,clock_type,start_date,deadline_date,days_remaining,bnss_reference,stage
Location,6e89e371-8123-5516-bc7e-8559c14cad25,2026-06-27T03:37:39.936890+00:00,2026-06-27T03:37:39.936890+00:00,,,Hubballi-Dharwad,,Brigade Road,Navalgund,Karnataka,"72, Hebbal Ring Road, Bengaluru",16.854145,80.313871,location-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,cf71a928-2e8d-5a7e-8ae6-1a368a4945cb,2026-06-26T21:37:39.936890+00:00,2026-06-26T21:37:39.936890+00:00,,,Mysuru,,Hebbal Ring Road,Nanjangud,Karnataka,"240, Indiranagar 12th Main, Bengaluru",17.762116,77.943978,location-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,4415482c-4eee-5985-8816-c69f428cbf05,2026-06-26T15:37:39.936890+00:00,2026-06-26T15:37:39.936890+00:00,,,Kalaburagi,,Jayanagar 4th Block,Kalaburagi North,Karnataka,"207, Jayanagar 4th Block, Bengaluru",13.904099,76.775447,location-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,4c0547fa-9d35-5763-a815-af3934a92c59,2026-06-26T09:37:39.936890+00:00,2026-06-26T09:37:39.936890+00:00,,,Mysuru,,Jayanagar 4th Block,Mysuru South,Karnataka,"91, Jayanagar 4th Block, Bengaluru",16.111023,82.910694,location-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,5f12e846-6fa9-51cc-a4be-f87d6231a36b,2026-06-26T03:37:39.936890+00:00,2026-06-26T03:37:39.936890+00:00,,,Belagavi,,MG Road,Belagavi South,Karnataka,"173, Hebbal Ring Road, Bengaluru",21.841652,76.787343,location-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,0d395fad-0f35-54b8-a53f-1eb9a9fc35fe,2026-06-25T21:37:39.936890+00:00,2026-06-25T21:37:39.936890+00:00,,,Kalaburagi,,Jayanagar 4th Block,Sedam,Karnataka,"187, Church Street, Bengaluru",20.005925,76.874152,location-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,6eda8c02-09ec-507a-8e99-0206fe13fc43,2026-06-25T15:37:39.936890+00:00,2026-06-25T15:37:39.936890+00:00,,,Hubballi-Dharwad,,Brigade Road,Hubballi Town,Karnataka,"49, Indiranagar 12th Main, Bengaluru",16.486135,79.375053,location-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,d6e56703-51ac-52ff-a8c3-aa5c28b17c33,2026-06-25T09:37:39.936890+00:00,2026-06-25T09:37:39.936890+00:00,,,Kalaburagi,,Church Street,Kalaburagi South,Karnataka,"119, Brigade Road, Bengaluru",20.74486,76.603079,location-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,a22a7250-36ec-586a-8cc5-00633e53c306,2026-06-25T03:37:39.936890+00:00,2026-06-25T03:37:39.936890+00:00,,,Bengaluru City,,Indiranagar 12th Main,Ashok Nagar,Karnataka,"26, MG Road, Bengaluru",18.521449,80.324704,location-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,5ab080b3-b51e-5934-925f-76c17c9613fe,2026-06-24T21:37:39.936890+00:00,2026-06-24T21:37:39.936890+00:00,,,Bengaluru City,,MG Road,Jayanagar,Karnataka,"249, MG Road, Bengaluru",21.26367,82.789566,location-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,05fd3d7e-9460-5e54-8f08-456036c36adb,2026-06-24T15:37:39.936890+00:00,2026-06-24T15:37:39.936890+00:00,,,Belagavi,,Brigade Road,Belagavi South,Karnataka,"105, Jayanagar 4th Block, Bengaluru",16.813584,82.917203,location-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,6b23187a-b26b-5904-a6d8-12d0c9d55cdb,2026-06-24T09:37:39.936890+00:00,2026-06-24T09:37:39.936890+00:00,,,Bengaluru City,,MG Road,Ashok Nagar,Karnataka,"43, Jayanagar 4th Block, Bengaluru",12.021554,79.123374,location-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,d79d3ea4-d58e-578b-91d9-38243cac435e,2026-06-24T03:37:39.936890+00:00,2026-06-24T03:37:39.936890+00:00,,,Hubballi-Dharwad,,Jayanagar 4th Block,Navalgund,Karnataka,"74, Jayanagar 4th Block, Bengaluru",18.965915,81.844043,location-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,bb163e9f-65d1-52b3-ac03-715f1fec8eb8,2026-06-23T21:37:39.936890+00:00,2026-06-23T21:37:39.936890+00:00,,,Mangaluru,,Indiranagar 12th Main,Mangaluru North,Karnataka,"170, Hebbal Ring Road, Bengaluru",16.866714,77.519183,location-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,30e37845-1985-5d2b-ad56-0dce1d0b17ae,2026-06-23T15:37:39.936890+00:00,2026-06-23T15:37:39.936890+00:00,,,Kalaburagi,,Brigade Road,Kalaburagi South,Karnataka,"248, MG Road, Bengaluru",17.791803,80.337562,location-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,14c8e605-45e3-5f7b-8bb3-6b5d09024276,2026-06-23T09:37:39.936890+00:00,2026-06-23T09:37:39.936890+00:00,,,Belagavi,,Hebbal Ring Road,Bailhongal,Karnataka,"81, MG Road, Bengaluru",12.501423,79.814308,location-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,9f4822fc-a083-5454-ae3d-f031447ddb0f,2026-06-23T03:37:39.936890+00:00,2026-06-23T03:37:39.936890+00:00,,,Belagavi,,Indiranagar 12th Main,Belagavi North,Karnataka,"41, MG Road, Bengaluru",21.607789,76.640892,location-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,f9bca6f2-39b6-5484-be79-dc5ce6d00e20,2026-06-22T21:37:39.936890+00:00,2026-06-22T21:37:39.936890+00:00,,,Mangaluru,,Brigade Road,Mangaluru North,Karnataka,"18, Indiranagar 12th Main, Bengaluru",12.679609,82.894554,location-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,4dde85de-607c-5e4e-9121-31af5741d489,2026-06-22T15:37:39.936890+00:00,2026-06-22T15:37:39.936890+00:00,,,Mysuru,,Jayanagar 4th Block,Nanjangud,Karnataka,"31, Indiranagar 12th Main, Bengaluru",14.462153,80.756153,location-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,70afd503-7207-5485-b9bd-1742c34d9027,2026-06-22T09:37:39.936890+00:00,2026-06-22T09:37:39.936890+00:00,,,Hubballi-Dharwad,,Indiranagar 12th Main,Navalgund,Karnataka,"21, Jayanagar 4th Block, Bengaluru",18.573732,80.521815,location-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,4b47ead3-4767-5dca-8317-a87eb4229542,2026-06-22T03:37:39.936890+00:00,2026-06-22T03:37:39.936890+00:00,,,Mangaluru,,Church Street,Bantwal,Karnataka,"240, Church Street, Bengaluru",14.042592,81.729534,location-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,843b857e-a67f-541b-a892-52cd6bd98b39,2026-06-21T21:37:39.936890+00:00,2026-06-21T21:37:39.936890+00:00,,,Hubballi-Dharwad,,Brigade Road,Dharwad Town,Karnataka,"68, Jayanagar 4th Block, Bengaluru",13.308783,81.164006,location-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,9020d777-83e7-5f6e-97d6-6f96cf47c6e4,2026-06-21T15:37:39.936890+00:00,2026-06-21T15:37:39.936890+00:00,,,Hubballi-Dharwad,,Jayanagar 4th Block,Dharwad Town,Karnataka,"81, MG Road, Bengaluru",12.093155,80.969274,location-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,8011af42-c98b-5e82-a2eb-1760b1041618,2026-06-21T09:37:39.936890+00:00,2026-06-21T09:37:39.936890+00:00,,,Mangaluru,,Indiranagar 12th Main,Mangaluru North,Karnataka,"26, MG Road, Bengaluru",17.376344,80.047078,location-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,fda92073-9cbf-5793-b749-7d2879576192,2026-06-21T03:37:39.936890+00:00,2026-06-21T03:37:39.936890+00:00,,,Mysuru,,Brigade Road,Nanjangud,Karnataka,"239, Church Street, Bengaluru",20.808642,83.034162,location-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,500781e3-1ea6-5841-8a21-1d2f1dc0f0aa,2026-06-20T21:37:39.936890+00:00,2026-06-20T21:37:39.936890+00:00,,,Belagavi,,Church Street,Belagavi North,Karnataka,"73, Brigade Road, Bengaluru",16.381846,80.345744,location-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,20232a63-576c-59f3-8085-9d1f357dd5af,2026-06-20T15:37:39.936890+00:00,2026-06-20T15:37:39.936890+00:00,,,Bengaluru City,,Church Street,Ashok Nagar,Karnataka,"157, Hebbal Ring Road, Bengaluru",17.289407,81.342906,location-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,8d4e9726-a2a6-5907-86dd-5a22d9b8d226,2026-06-20T09:37:39.936890+00:00,2026-06-20T09:37:39.936890+00:00,,,Mysuru,,Indiranagar 12th Main,Nanjangud,Karnataka,"77, Hebbal Ring Road, Bengaluru",13.035865,83.025016,location-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,4ca1aaca-57e1-5870-8051-69bf1f24a8a9,2026-06-20T03:37:39.936890+00:00,2026-06-20T03:37:39.936890+00:00,,,Mysuru,,Church Street,Nanjangud,Karnataka,"30, MG Road, Bengaluru",19.424167,77.243583,location-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,c69607e6-e042-5e90-b5bc-77f4e995c310,2026-06-19T21:37:39.936890+00:00,2026-06-19T21:37:39.936890+00:00,,,Belagavi,,Church Street,Bailhongal,Karnataka,"155, Brigade Road, Bengaluru",19.176122,77.628778,location-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,512cd4df-7ddf-5d4a-aca0-eb0bfcc95060,2026-06-19T15:37:39.936890+00:00,2026-06-19T15:37:39.936890+00:00,,,Bengaluru City,,Hebbal Ring Road,Jayanagar,Karnataka,"219, Church Street, Bengaluru",17.054091,78.00897,location-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,5d06ac08-96ad-5aeb-9c49-6d623516f788,2026-06-19T09:37:39.936890+00:00,2026-06-19T09:37:39.936890+00:00,,,Belagavi,,MG Road,Bailhongal,Karnataka,"24, Hebbal Ring Road, Bengaluru",16.235758,78.213442,location-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,75efffb2-7a3b-526e-bad7-5c11ad3b5c31,2026-06-19T03:37:39.936890+00:00,2026-06-19T03:37:39.936890+00:00,,,Belagavi,,MG Road,Bailhongal,Karnataka,"86, Brigade Road, Bengaluru",18.371134,78.095642,location-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,7317fd4d-2f78-54b6-9fc5-b6e1ff4a781f,2026-06-18T21:37:39.936890+00:00,2026-06-18T21:37:39.936890+00:00,,,Mangaluru,,Hebbal Ring Road,Bantwal,Karnataka,"114, Indiranagar 12th Main, Bengaluru",19.056674,80.487255,location-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,7b7c387c-66e3-57e6-a6f9-46b63c834f8d,2026-06-18T15:37:39.936890+00:00,2026-06-18T15:37:39.936890+00:00,,,Bengaluru City,,MG Road,Malleshwaram,Karnataka,"20, Hebbal Ring Road, Bengaluru",21.039286,80.364722,location-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,945a153a-b43e-5b44-bc9a-db50c7509817,2026-06-18T09:37:39.936890+00:00,2026-06-18T09:37:39.936890+00:00,,,Kalaburagi,,Church Street,Kalaburagi North,Karnataka,"150, Indiranagar 12th Main, Bengaluru",13.480938,77.019564,location-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,73a58fd3-f45e-5459-96d6-4096884cc815,2026-06-18T03:37:39.936890+00:00,2026-06-18T03:37:39.936890+00:00,,,Kalaburagi,,Church Street,Sedam,Karnataka,"94, MG Road, Bengaluru",20.989246,77.680612,location-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,a95614d2-7930-53cd-b170-68faf1c003e7,2026-06-17T21:37:39.936890+00:00,2026-06-17T21:37:39.936890+00:00,,,Mangaluru,,Brigade Road,Bantwal,Karnataka,"171, MG Road, Bengaluru",15.536786,80.479068,location-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,b79ec903-135c-5e32-b6f2-14ca4cdaaff6,2026-06-17T15:37:39.936890+00:00,2026-06-17T15:37:39.936890+00:00,,,Mangaluru,,Jayanagar 4th Block,Mangaluru North,Karnataka,"250, Indiranagar 12th Main, Bengaluru",19.494776,83.406111,location-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,a9c2cb89-57f9-593f-ae0e-687016b3a42b,2026-06-17T09:37:39.936890+00:00,2026-06-17T09:37:39.936890+00:00,,,Mangaluru,,Brigade Road,Mangaluru South,Karnataka,"222, Brigade Road, Bengaluru",21.76206,82.486174,location-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,c2d5fb65-933f-5feb-8285-3b97a5efcf41,2026-06-17T03:37:39.936890+00:00,2026-06-17T03:37:39.936890+00:00,,,Mysuru,,Jayanagar 4th Block,Mysuru South,Karnataka,"7, Brigade Road, Bengaluru",19.365645,78.657484,location-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,13e8cf9c-cac4-51dd-833c-018ab0b65c37,2026-06-16T21:37:39.936890+00:00,2026-06-16T21:37:39.936890+00:00,,,Bengaluru City,,Jayanagar 4th Block,Malleshwaram,Karnataka,"206, Hebbal Ring Road, Bengaluru",20.64064,82.485995,location-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,140343e1-7148-58e0-94f1-0ebb33c26c24,2026-06-16T15:37:39.936890+00:00,2026-06-16T15:37:39.936890+00:00,,,Kalaburagi,,Church Street,Kalaburagi South,Karnataka,"41, Hebbal Ring Road, Bengaluru",13.080956,82.977334,location-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,5d296293-eedf-5295-9896-a4b556bbc31a,2026-06-16T09:37:39.936890+00:00,2026-06-16T09:37:39.936890+00:00,,,Hubballi-Dharwad,,Jayanagar 4th Block,Hubballi Town,Karnataka,"57, Brigade Road, Bengaluru",20.165866,79.682426,location-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,cf46f4dd-e276-59eb-8108-4f9860a76513,2026-06-16T03:37:39.936890+00:00,2026-06-16T03:37:39.936890+00:00,,,Hubballi-Dharwad,,Church Street,Hubballi Town,Karnataka,"211, Brigade Road, Bengaluru",14.229235,81.280265,location-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,fb40bad8-519e-5659-920c-df1b350e89bb,2026-06-15T21:37:39.936890+00:00,2026-06-15T21:37:39.936890+00:00,,,Kalaburagi,,Jayanagar 4th Block,Kalaburagi South,Karnataka,"85, Church Street, Bengaluru",20.643529,83.735113,location-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,a49c5568-ee45-5e6a-ada7-918c46f26b42,2026-06-15T15:37:39.936890+00:00,2026-06-15T15:37:39.936890+00:00,,,Kalaburagi,,Church Street,Sedam,Karnataka,"90, Hebbal Ring Road, Bengaluru",17.094057,81.436145,location-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,9100eaf8-9ec0-5213-b838-486f15a7688e,2026-06-15T09:37:39.936890+00:00,2026-06-15T09:37:39.936890+00:00,,,Hubballi-Dharwad,,Indiranagar 12th Main,Hubballi Town,Karnataka,"85, MG Road, Bengaluru",13.153418,83.763205,location-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,23b07ecf-8da1-560a-b64d-fdce98aeb401,2026-06-15T03:37:39.936890+00:00,2026-06-15T03:37:39.936890+00:00,,,Mysuru,,Brigade Road,Mysuru South,Karnataka,"149, Church Street, Bengaluru",12.382572,80.77257,location-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,be8aa1e3-c6ff-53a4-a526-2d96d17ffd2c,2026-06-14T21:37:39.936890+00:00,2026-06-14T21:37:39.936890+00:00,,,Mysuru,,Church Street,Nanjangud,Karnataka,"187, Church Street, Bengaluru",16.363939,83.873887,location-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,61905a68-9ff1-5487-8d6a-3eeaa1926e0f,2026-06-14T15:37:39.936890+00:00,2026-06-14T15:37:39.936890+00:00,,,Hubballi-Dharwad,,MG Road,Hubballi Town,Karnataka,"99, Indiranagar 12th Main, Bengaluru",13.900788,76.355092,location-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,fd76249a-1706-50d8-bc64-0f729db72627,2026-06-14T09:37:39.936890+00:00,2026-06-14T09:37:39.936890+00:00,,,Hubballi-Dharwad,,Jayanagar 4th Block,Dharwad Town,Karnataka,"1, Indiranagar 12th Main, Bengaluru",21.255752,80.307616,location-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,d3946557-d929-5a84-8f77-29d66acf96d9,2026-06-14T03:37:39.936890+00:00,2026-06-14T03:37:39.936890+00:00,,,Belagavi,,Hebbal Ring Road,Belagavi North,Karnataka,"241, Hebbal Ring Road, Bengaluru",19.370377,77.576281,location-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,41057ab3-9343-5d81-abf6-9043ba46c475,2026-06-13T21:37:39.936890+00:00,2026-06-13T21:37:39.936890+00:00,,,Bengaluru City,,Jayanagar 4th Block,Jayanagar,Karnataka,"18, Hebbal Ring Road, Bengaluru",21.207709,80.985243,location-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,f9fce21a-9fc6-5264-a74d-01f172416094,2026-06-13T15:37:39.936890+00:00,2026-06-13T15:37:39.936890+00:00,,,Mangaluru,,Hebbal Ring Road,Mangaluru North,Karnataka,"218, MG Road, Bengaluru",19.197543,78.402578,location-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,af271100-cb07-5124-8fea-040fc42f8d12,2026-06-13T09:37:39.936890+00:00,2026-06-13T09:37:39.936890+00:00,,,Bengaluru City,,Church Street,Ashok Nagar,Karnataka,"171, Jayanagar 4th Block, Bengaluru",15.261829,81.577667,location-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,c44944cd-05fc-5d4b-b5a1-432e3e1bd870,2026-06-13T03:37:39.936890+00:00,2026-06-13T03:37:39.936890+00:00,,,Hubballi-Dharwad,,Indiranagar 12th Main,Hubballi Town,Karnataka,"33, Brigade Road, Bengaluru",16.204463,83.522909,location-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,ec9a26c9-23dc-5e47-93aa-b8dc5d1be6a2,2026-06-12T21:37:39.936890+00:00,2026-06-12T21:37:39.936890+00:00,,,Bengaluru City,,Hebbal Ring Road,Malleshwaram,Karnataka,"192, Brigade Road, Bengaluru",18.155149,78.407599,location-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,8707c086-868a-5c14-9671-b191995eb166,2026-06-12T15:37:39.936890+00:00,2026-06-12T15:37:39.936890+00:00,,,Belagavi,,Indiranagar 12th Main,Belagavi North,Karnataka,"214, MG Road, Bengaluru",15.038749,77.681461,location-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,d6c930d1-ad7e-5fad-97c3-440ef1f624d1,2026-06-12T09:37:39.936890+00:00,2026-06-12T09:37:39.936890+00:00,,,Hubballi-Dharwad,,Indiranagar 12th Main,Hubballi Town,Karnataka,"156, Hebbal Ring Road, Bengaluru",15.222492,79.534288,location-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,fc0453a0-9dba-5bfc-95dc-871126c0b4a5,2026-06-12T03:37:39.936890+00:00,2026-06-12T03:37:39.936890+00:00,,,Mysuru,,Hebbal Ring Road,Nanjangud,Karnataka,"55, Indiranagar 12th Main, Bengaluru",16.731862,83.209447,location-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,d243b5f0-77dd-554d-b12d-453801ac6b8b,2026-06-11T21:37:39.936890+00:00,2026-06-11T21:37:39.936890+00:00,,,Belagavi,,Hebbal Ring Road,Bailhongal,Karnataka,"44, Hebbal Ring Road, Bengaluru",12.847955,80.123616,location-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,19446a0b-e7ca-5c5a-9476-9c9294b8af35,2026-06-11T15:37:39.936890+00:00,2026-06-11T15:37:39.936890+00:00,,,Mysuru,,Hebbal Ring Road,Mysuru South,Karnataka,"159, Church Street, Bengaluru",12.933872,83.615997,location-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,26868cc0-36b3-55f1-b103-49ff3095cdd0,2026-06-11T09:37:39.936890+00:00,2026-06-11T09:37:39.936890+00:00,,,Hubballi-Dharwad,,Brigade Road,Navalgund,Karnataka,"173, Church Street, Bengaluru",14.246407,77.593039,location-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,041a2f57-d256-5e6d-97ba-6b4ab7ff11c6,2026-06-11T03:37:39.936890+00:00,2026-06-11T03:37:39.936890+00:00,,,Belagavi,,MG Road,Belagavi North,Karnataka,"12, Brigade Road, Bengaluru",21.83936,80.890192,location-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,52961904-d92f-5382-9466-e347a13bd1a4,2026-06-10T21:37:39.936890+00:00,2026-06-10T21:37:39.936890+00:00,,,Hubballi-Dharwad,,MG Road,Navalgund,Karnataka,"117, Jayanagar 4th Block, Bengaluru",20.861369,80.605367,location-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,4d2b0598-a7fb-5357-a9c8-5d175c9c4d96,2026-06-10T15:37:39.936890+00:00,2026-06-10T15:37:39.936890+00:00,,,Kalaburagi,,Hebbal Ring Road,Kalaburagi North,Karnataka,"179, Jayanagar 4th Block, Bengaluru",16.943772,77.951876,location-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,6b2db83b-1a1c-5d80-896e-86f6f5ba5d64,2026-06-10T09:37:39.936890+00:00,2026-06-10T09:37:39.936890+00:00,,,Kalaburagi,,Hebbal Ring Road,Kalaburagi South,Karnataka,"177, MG Road, Bengaluru",20.926598,82.883525,location-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,fdc1f698-5149-5856-b4c2-d1a8eb3ef07b,2026-06-10T03:37:39.936890+00:00,2026-06-10T03:37:39.936890+00:00,,,Belagavi,,MG Road,Bailhongal,Karnataka,"200, Jayanagar 4th Block, Bengaluru",14.188411,82.432879,location-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
